idx,cluster
3411,0
3414,3
3415,0
3416,0
3417,0
3419,0
3420,0
3421,0
3422,0
3424,0
3426,0
3429,3
3430,0
3431,0
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3438,0
3440,0
3441,0
3445,2
3447,0
3449,3
3450,3
3452,0
3453,0
3454,2
3457,0
3461,0
3465,0
3466,0
3468,0
3470,0
3472,0
3473,0
3474,0
3476,0
3479,0
3480,0
3482,0
3486,0
3487,0
3489,0
3491,0
3492,0
3493,0
3495,0
3496,0
3497,0
3498,0
3499,0
3501,0
3504,0
3507,0
3508,0
3510,3
3512,0
3513,0
3514,0
3516,3
3517,0
3518,0
3520,0
3521,3
3522,0
3526,3
3527,0
3528,0
3529,0
3530,0
3532,0
3533,0
3535,0
3537,0
3538,0
3539,0
3540,0
3541,0
3542,0
3543,3
3544,0
3545,0
3547,0
3550,0
3551,0
3552,0
3553,3
3556,2
3562,0
3564,3
3567,0
3568,3
3570,3
3571,2
3576,0
3577,0
3579,0
3581,3
3582,3
3583,0
3584,3
3585,0
3587,0
3588,0
3589,0
3590,3
3593,0
3594,2
3596,0
3598,0
3599,3
3602,0
3603,0
3605,0
3608,3
3610,0
3611,0
3614,0
3615,0
3616,0
3621,0
3624,2
3627,0
3628,0
3629,0
3631,0
3632,0
3633,0
3635,0
3636,0
3637,0
3638,0
3639,0
3641,0
3642,0
3643,0
3644,0
3645,3
3647,0
3649,0
3650,3
3651,0
3654,0
3659,0
3661,0
3662,0
3665,0
3666,0
3668,0
3669,0
3673,0
3674,0
3675,3
3678,0
3679,0
3681,0
3685,0
3686,0
3688,0
3689,0
3690,0
3691,0
3692,0
3693,0
3695,0
3696,2
3698,0
3699,3
3700,0
3701,0
3703,0
3704,0
3706,2
3708,0
3709,0
3710,0
3711,0
3712,0
3713,0
3716,0
3717,0
3718,3
3719,2
3722,3
3723,3
3725,0
3726,0
3727,0
3728,0
3729,3
3731,0
3732,0
3734,0
3738,2
3739,0
3740,3
3741,0
3743,0
3745,0
3747,0
3748,0
3750,3
3753,3
3757,0
3758,0
3759,0
3761,0
3763,0
3764,3
3767,0
3769,0
3773,0
3776,0
3778,0
3779,0
3780,0
3781,0
3782,0
3783,0
3785,0
3788,0
3789,0
3792,0
3793,0
3794,0
3795,0
